timestamp,Document No_,Line No_,Sell-to Customer No_,Type,No_,Location Code,Posting Group,Shipment Date,Description,Description 2,Unit of Measure,Quantity,Unit Price,Unit Cost (LCY),VAT _,Line Discount _,Line Discount Amount,Amount,Amount Including VAT,Allow Invoice Disc_,Gross Weight,Net Weight,Units per Parcel,Unit Volume,Appl_-to Item Entry,Shortcut Dimension 1 Code,Shortcut Dimension 2 Code,Customer Price Group,Job No_,Work Type Code,Shipment No_,Shipment Line No_,Order No_,Order Line No_,Bill-to Customer No_,Inv_ Discount Amount,Drop Shipment,Gen_ Bus_ Posting Group,Gen_ Prod_ Posting Group,VAT Calculation Type,Transaction Type,Transport Method,Attached to Line No_,Exit Point,Area,Transaction Specification,Tax Category,Tax Area Code,Tax Liable,Tax Group Code,VAT Clause Code,VAT Bus_ Posting Group,VAT Prod_ Posting Group,Blanket Order No_,Blanket Order Line No_,VAT Base Amount,Unit Cost,System-Created Entry,Line Amount,VAT Difference,VAT Identifier,IC Partner Ref_ Type,IC Partner Reference,Prepayment Line,IC Partner Code,Posting Date,IC Item Reference No_,Pmt_ Discount Amount,Line Discount Calculation,Dimension Set ID,Job Task No_,Job Contract Entry No_,Deferral Code,Variant Code,Bin Code,Qty_ per Unit of Measure,Unit of Measure Code,Quantity (Base),FA Posting Date,Depreciation Book Code,Depr_ until FA Posting Date,Duplicate in Depreciation Book,Use Duplication List,Responsibility Center,Cross-Reference No_,Unit of Measure (Cross Ref_),Cross-Reference Type,Cross-Reference Type No_,Item Category Code,Nonstock,Purchasing Code,Product Group Code,Item Reference No_,Item Reference Unit of Measure,Item Reference Type,Item Reference Type No_,Appl_-from Item Entry,Return Reason Code,Price Calculation Method,Allow Line Disc_,Customer Disc_ Group,Price description,Pmt_ Disc_ Given Amount (Old),EC _,EC Difference,$systemId,$systemCreatedAt,$systemCreatedBy,$systemModifiedAt,$systemModifiedBy
b'\x00\x00\x00\x00\x00\x04\x01\x1d',103117,20000,30000,2,1972-S,,MERCADERÍA,2023-04-16,"MUNICH Swivel Chair, yellow",,Piece,3.00000000000000000000,191.00000000000000000000,148.90000000000000000000,0E-20,0E-20,0E-20,573.00000000000000000000,573.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,573.00000000000000000000,148.90000000000000000000,0,573.00000000000000000000,0E-20,IVA21,0,,0,,2022-09-28,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,3.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,2168F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:30.227,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:30.227,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x01\x1f',103117,30000,30000,2,2000-S,,MERCADERÍA,2023-04-16,"SYDNEY Swivel Chair, green",,Piece,5.00000000000000000000,191.00000000000000000000,148.90000000000000000000,0E-20,0E-20,0E-20,955.00000000000000000000,955.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,955.00000000000000000000,148.90000000000000000000,0,955.00000000000000000000,0E-20,IVA21,0,,0,,2022-09-28,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,5.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,2268F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:30.240,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:30.240,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x01Q',103118,10000,30000,2,1960-S,,MERCADERÍA,2023-04-16,"ROME Guest Chair, green",,Piece,1.00000000000000000000,193.70000000000000000000,151.10000000000000000000,0E-20,0E-20,0E-20,193.70000000000000000000,193.70000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,193.70000000000000000000,151.10000000000000000000,0,193.70000000000000000000,0E-20,IVA21,0,,0,,2022-10-02,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,1.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,2368F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:30.353,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:30.353,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x01\x80',103119,10000,20000,2,1928-S,,MERCADERÍA,2023-04-16,Lámpara ÁMSTERDAM,,Unidad,3.00000000000000000000,55.20000000000000000000,43.10000000000000000000,21.00000000000000000000,0E-20,0E-20,165.60000000000000000000,200.38000000000000000000,1,4.03000000000000000000,3.50000000000000000000,0E-20,0.03000000000000000000,0,,GRANDE,,,,,0,,0,20000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,165.60000000000000000000,43.10000000000000000000,0,165.60000000000000000000,0E-20,IVA21,0,,0,,2022-10-18,,0E-20,0,5,,0,,,,1.00000000000000000000,UDS,3.00000000000000000000,1753-01-01,,0,,0,,,,0,,VARIOS,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,2468F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:30.447,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:30.447,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x01\xb0',103120,10000,10000,2,1960-S,,MERCADERÍA,2023-04-16,"Silla inv. ROMA, verde",,Unidad,3.00000000000000000000,193.70000000000000000000,151.10000000000000000000,21.00000000000000000000,0E-20,0E-20,581.10000000000000000000,703.13000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,10000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,581.10000000000000000000,151.10000000000000000000,0,581.10000000000000000000,0E-20,IVA21,0,,0,,2022-10-19,,0E-20,0,3,,0,,,,1.00000000000000000000,UDS,3.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,2568F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:30.547,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:30.547,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x01\xe0',103121,10000,30000,2,1988-S,,MERCADERÍA,2023-04-16,"SEOUL Guest Chair, red",,Piece,1.00000000000000000000,193.70000000000000000000,151.10000000000000000000,0E-20,0E-20,0E-20,193.70000000000000000000,193.70000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,193.70000000000000000000,151.10000000000000000000,0,193.70000000000000000000,0E-20,IVA21,0,,0,,2022-10-20,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,1.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,2668F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:30.650,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:30.650,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x02\x10',103122,10000,50000,2,1968-S,,MERCADERÍA,2023-04-16,"Silla giratoria MÉXICO, negra",,Unidad,2.00000000000000000000,191.00000000000000000000,148.90000000000000000000,21.00000000000000000000,0E-20,0E-20,382.00000000000000000000,462.22000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,50000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,382.00000000000000000000,148.90000000000000000000,0,382.00000000000000000000,0E-20,IVA21,0,,0,,2022-10-21,,0E-20,0,14,,0,,,,1.00000000000000000000,UDS,2.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,2768F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:30.757,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:30.757,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x02@',103123,10000,40000,2,1960-S,,MERCADERÍA,2023-04-16,"Silla inv. ROMA, verde",,stück,2.00000000000000000000,193.70000000000000000000,151.10000000000000000000,0E-20,0E-20,0E-20,387.40000000000000000000,387.40000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,PEQUEÑO,,,,,0,,0,40000,0E-20,0,UE,MERCADERÍA,1,,,0,,,,,,0,,,UE,IVA21,,0,387.40000000000000000000,151.10000000000000000000,0,387.40000000000000000000,0E-20,IVA21,0,,0,,2022-10-22,,0E-20,0,12,,0,,,,1.00000000000000000000,UDS,2.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,2868F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:30.857,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:30.857,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x02w',103124,10000,20000,2,1900-S,,MERCADERÍA,2023-04-16,"Silla inv. PARÍS, negra",,Unidad,3.00000000000000000000,193.70000000000000000000,151.10000000000000000000,21.00000000000000000000,0E-20,0E-20,581.10000000000000000000,703.13000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,GRANDE,,,,,0,,0,20000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,581.10000000000000000000,151.10000000000000000000,0,581.10000000000000000000,0E-20,IVA21,0,,0,,2022-10-23,,0E-20,0,5,,0,,,,1.00000000000000000000,UDS,3.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,2968F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:30.960,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:30.960,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x02\x88',103124,20000,20000,2,1964-S,,MERCADERÍA,2023-04-16,"Silla inv. TOKIO, azul",,Unidad,4.00000000000000000000,193.70000000000000000000,151.10000000000000000000,21.00000000000000000000,0E-20,0E-20,774.80000000000000000000,937.51000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,GRANDE,,,,,0,,0,20000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,774.80000000000000000000,151.10000000000000000000,0,774.80000000000000000000,0E-20,IVA21,0,,0,,2022-10-23,,0E-20,0,5,,0,,,,1.00000000000000000000,UDS,4.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,2A68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:30.973,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:30.973,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x02\x8a',103124,30000,20000,2,1980-S,,MERCADERÍA,2023-04-16,"Silla giratoria MOSCÚ, roja",,Unidad,2.00000000000000000000,191.00000000000000000000,148.90000000000000000000,21.00000000000000000000,0E-20,0E-20,382.00000000000000000000,462.22000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,GRANDE,,,,,0,,0,20000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,382.00000000000000000000,148.90000000000000000000,0,382.00000000000000000000,0E-20,IVA21,0,,0,,2022-10-23,,0E-20,0,5,,0,,,,1.00000000000000000000,UDS,2.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,2B68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:30.987,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:30.987,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x02\xc5',103125,10000,10000,2,1896-S,,MERCADERÍA,2023-04-16,Escritorio ATENAS,,Unidad,5.00000000000000000000,1005.80000000000000000000,784.60000000000000000000,21.00000000000000000000,0E-20,0E-20,5029.00000000000000000000,6085.09000000000000000000,1,39.79000000000000000000,34.60000000000000000000,0E-20,1.20000000000000000000,0,,MEDIO,,,,,0,,0,10000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,5029.00000000000000000000,784.60000000000000000000,0,5029.00000000000000000000,0E-20,IVA21,0,,0,,2022-10-23,,0E-20,0,3,,0,,,,1.00000000000000000000,UDS,5.00000000000000000000,1753-01-01,,0,,0,,,,0,,MESA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,2C68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:31.103,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:31.103,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x02\xd6',103125,20000,10000,2,1972-S,,MERCADERÍA,2023-04-16,"Silla giratoria MUNICH, amar.",,Unidad,2.00000000000000000000,191.00000000000000000000,148.90000000000000000000,21.00000000000000000000,0E-20,0E-20,382.00000000000000000000,462.22000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,10000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,382.00000000000000000000,148.90000000000000000000,0,382.00000000000000000000,0E-20,IVA21,0,,0,,2022-10-23,,0E-20,0,3,,0,,,,1.00000000000000000000,UDS,2.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,2D68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:31.117,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:31.117,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x02\xd8',103125,30000,10000,2,1996-S,,MERCADERÍA,2023-04-16,"Pizarra ATLANTA, base",,Unidad,4.00000000000000000000,1404.30000000000000000000,1095.30000000000000000000,21.00000000000000000000,0E-20,0E-20,5617.20000000000000000000,6796.81000000000000000000,1,80.27000000000000000000,69.80000000000000000000,0E-20,0.31000000000000000000,0,,MEDIO,,,,,0,,0,10000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,5617.20000000000000000000,1095.30000000000000000000,0,5617.20000000000000000000,0E-20,IVA21,0,,0,,2022-10-23,,0E-20,0,3,,0,,,,1.00000000000000000000,UDS,4.00000000000000000000,1753-01-01,,0,,0,,,,0,,VARIOS,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,2E68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:31.137,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:31.137,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x03\x0c',103126,10000,50000,2,1906-S,,MERCADERÍA,2023-04-16,Pedestal móvil ATENAS,,Unidad,10.00000000000000000000,435.80000000000000000000,339.90000000000000000000,21.00000000000000000000,0E-20,0E-20,4358.00000000000000000000,5273.18000000000000000000,1,19.67000000000000000000,17.10000000000000000000,0E-20,0.26000000000000000000,0,,MEDIO,,,,,0,,0,50000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,4358.00000000000000000000,339.90000000000000000000,0,4358.00000000000000000000,0E-20,IVA21,0,,0,,2022-10-25,,0E-20,0,14,,0,,,,1.00000000000000000000,UDS,10.00000000000000000000,1753-01-01,,0,,0,,,,0,,ESCRITORIO,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,2F68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:31.260,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:31.260,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x03<',103127,10000,30000,2,1928-S,,MERCADERÍA,2023-04-16,Lámpara giratoria roja,,Piece,7.00000000000000000000,55.20000000000000000000,43.10000000000000000000,0E-20,0E-20,0E-20,386.40000000000000000000,386.40000000000000000000,1,4.03000000000000000000,3.50000000000000000000,0E-20,0.03000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,386.40000000000000000000,43.10000000000000000000,0,386.40000000000000000000,0E-20,IVA21,0,,0,,2022-10-26,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,7.00000000000000000000,1753-01-01,,0,,0,,,,0,,VARIOS,0,,,SWIVELLAMP,UDS,1,30000,0,,1,1,,,0E-20,0E-20,0E-20,3068F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:31.387,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:31.387,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x03s',103128,10000,40000,2,1908-S,,MERCADERÍA,2023-04-16,"Silla giratoria LONDRES, azul",,stück,4.00000000000000000000,191.00000000000000000000,148.90000000000000000000,0E-20,0E-20,0E-20,764.00000000000000000000,764.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,PEQUEÑO,,,,,0,,0,40000,0E-20,0,UE,MERCADERÍA,1,,,0,,,,,,0,,,UE,IVA21,,0,764.00000000000000000000,148.90000000000000000000,0,764.00000000000000000000,0E-20,IVA21,0,,0,,2022-10-26,,0E-20,0,12,,0,,,,1.00000000000000000000,UDS,4.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,3168F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:31.520,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:31.520,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x03\x84',103128,20000,40000,2,1920-S,,MERCADERÍA,2023-04-16,Mesa de conferencia AMBERES,,stück,2.00000000000000000000,651.10000000000000000000,508.00000000000000000000,0E-20,0E-20,0E-20,1302.20000000000000000000,1302.20000000000000000000,1,28.06000000000000000000,24.40000000000000000000,0E-20,0.90000000000000000000,0,,PEQUEÑO,,,,,0,,0,40000,0E-20,0,UE,MERCADERÍA,1,,,0,,,,,,0,,,UE,IVA21,,0,1302.20000000000000000000,508.00000000000000000000,0,1302.20000000000000000000,0E-20,IVA21,0,,0,,2022-10-26,,0E-20,0,12,,0,,,,1.00000000000000000000,UDS,2.00000000000000000000,1753-01-01,,0,,0,,,,0,,ESCRITORIO,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,3268F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:31.537,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:31.537,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x03\x8e',103128,30000,40000,2,1968-S,,MERCADERÍA,2023-04-16,"Silla giratoria MÉXICO, negra",,stück,7.00000000000000000000,191.00000000000000000000,148.90000000000000000000,0E-20,0E-20,0E-20,1337.00000000000000000000,1337.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,PEQUEÑO,,,,,0,,0,40000,0E-20,0,UE,MERCADERÍA,1,,,0,,,,,,0,,,UE,IVA21,,0,1337.00000000000000000000,148.90000000000000000000,0,1337.00000000000000000000,0E-20,IVA21,0,,0,,2022-10-26,,0E-20,0,12,,0,,,,1.00000000000000000000,UDS,7.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,3368F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:31.550,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:31.550,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x03\x90',103128,40000,40000,2,1980-S,,MERCADERÍA,2023-04-16,"Silla giratoria MOSCÚ, roja",,stück,1.00000000000000000000,191.00000000000000000000,148.90000000000000000000,0E-20,0E-20,0E-20,191.00000000000000000000,191.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,PEQUEÑO,,,,,0,,0,40000,0E-20,0,UE,MERCADERÍA,1,,,0,,,,,,0,,,UE,IVA21,,0,191.00000000000000000000,148.90000000000000000000,0,191.00000000000000000000,0E-20,IVA21,0,,0,,2022-10-26,,0E-20,0,12,,0,,,,1.00000000000000000000,UDS,1.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,3468F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:31.563,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:31.563,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x03\xc7',103129,10000,20000,2,1900-S,,MERCADERÍA,2023-04-16,"Silla inv. PARÍS, negra",,Unidad,3.00000000000000000000,193.70000000000000000000,151.10000000000000000000,21.00000000000000000000,0E-20,0E-20,581.10000000000000000000,703.13000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,GRANDE,,,,,0,,0,20000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,581.10000000000000000000,151.10000000000000000000,0,581.10000000000000000000,0E-20,IVA21,0,,0,,2022-10-28,,0E-20,0,5,,0,,,,1.00000000000000000000,UDS,3.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,3568F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:31.703,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:31.703,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x03\xff',103130,10000,30000,2,1896-S,,MERCADERÍA,2023-04-16,ATHENS Desk,,Piece,4.00000000000000000000,1005.80000000000000000000,784.60000000000000000000,0E-20,0E-20,0E-20,4023.20000000000000000000,4023.20000000000000000000,1,39.79000000000000000000,34.60000000000000000000,0E-20,1.20000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,4023.20000000000000000000,784.60000000000000000000,0,4023.20000000000000000000,0E-20,IVA21,0,,0,,2022-10-29,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,4.00000000000000000000,1753-01-01,,0,,0,,,,0,,MESA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,3668F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:31.807,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:31.807,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x04\x11',103130,20000,30000,2,1936-S,,MERCADERÍA,2023-04-16,"BERLIN Guest Chair, yellow",,Piece,9.00000000000000000000,193.70000000000000000000,151.10000000000000000000,0E-20,0E-20,0E-20,1743.30000000000000000000,1743.30000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,1743.30000000000000000000,151.10000000000000000000,0,1743.30000000000000000000,0E-20,IVA21,0,,0,,2022-10-29,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,9.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,3768F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:31.823,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:31.823,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x04\x1b',103130,30000,30000,2,1972-S,,MERCADERÍA,2023-04-16,"MUNICH Swivel Chair, yellow",,Piece,5.00000000000000000000,191.00000000000000000000,148.90000000000000000000,0E-20,0E-20,0E-20,955.00000000000000000000,955.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,955.00000000000000000000,148.90000000000000000000,0,955.00000000000000000000,0E-20,IVA21,0,,0,,2022-10-29,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,5.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,3868F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:31.837,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:31.837,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x04\x1d',103130,40000,30000,2,1996-S,,MERCADERÍA,2023-04-16,"ATLANTA Whiteboard, base",,Piece,3.00000000000000000000,1404.30000000000000000000,1095.30000000000000000000,0E-20,0E-20,0E-20,4212.90000000000000000000,4212.90000000000000000000,1,80.27000000000000000000,69.80000000000000000000,0E-20,0.31000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,4212.90000000000000000000,1095.30000000000000000000,0,4212.90000000000000000000,0E-20,IVA21,0,,0,,2022-10-29,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,3.00000000000000000000,1753-01-01,,0,,0,,,,0,,VARIOS,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,3968F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:31.850,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:31.850,00000000-0000-0000-0000-000000000001
