timestamp,Entry No_,Item No_,Posting Date,Entry Type,Source No_,Document No_,Description,Location Code,Quantity,Remaining Quantity,Invoiced Quantity,Applies-to Entry,Open,Global Dimension 1 Code,Global Dimension 2 Code,Positive,Shpt_ Method Code,Source Type,Drop Shipment,Transaction Type,Transport Method,Country_Region Code,Entry_Exit Point,Document Date,External Document No_,Area,Transaction Specification,No_ Series,Document Type,Document Line No_,Order Type,Order No_,Order Line No_,Dimension Set ID,Assemble to Order,Job No_,Job Task No_,Job Purchase,Variant Code,Qty_ per Unit of Measure,Unit of Measure Code,Derived from Blanket Order,Cross-Reference No_,Originally Ordered No_,Originally Ordered Var_ Code,Out-of-Stock Substitution,Item Category Code,Nonstock,Purchasing Code,Product Group Code,Item Reference No_,Completely Invoiced,Last Invoice Date,Applied Entry to Adjust,Correction,Shipped Qty_ Not Returned,Prod_ Order Comp_ Line No_,Serial No_,Lot No_,Warranty Date,Expiration Date,Item Tracking,Package No_,Return Reason Code,Shipment Method Code,$systemId,$systemCreatedAt,$systemCreatedBy,$systemModifiedAt,$systemModifiedBy
b'\x00\x00\x00\x00\x00\x04Y)',294,1964-S,2022-12-23,1,20000,102149,,,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,GRANDE,0,,1,0,,,ES,,2022-12-23,,,,V-FAC+,1,20000,0,,0,5,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-12-23,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,CBF13DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:34.327,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:02.713,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\\\xa6',295,1960-S,2022-12-23,1,40000,102150,,,-1.00000000000000000000,0E-20,-1.00000000000000000000,0,0,,PEQUEÑO,0,,1,0,,,DE,,2022-12-23,,,,V-FAC+,1,10000,0,,0,12,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-12-23,0,0,-1.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,E3F13DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:34.437,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.970,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04T>',296,1996-S,2022-12-23,1,40000,102150,,,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,PEQUEÑO,0,,1,0,,,DE,,2022-12-23,,,,V-FAC+,1,20000,0,,0,12,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,,1,2022-12-23,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,EDF13DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:34.447,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:01.030,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04Yx',297,1906-S,2022-12-25,1,50000,102151,,,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2022-12-25,,,,V-FAC+,1,10000,0,,0,14,0,,,0,,1.00000000000000000000,UDS,0,,,,0,ESCRITORIO,0,,,,1,2022-12-25,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,04F23DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:34.567,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:02.833,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04X\x16',298,1928-S,2022-12-26,1,30000,102152,Lámpara giratoria roja,,-4.00000000000000000000,0E-20,-4.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-12-26,,,,V-FAC+,1,10000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,SWIVELLAMP,1,2022-12-26,0,0,-4.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,1EF23DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:34.663,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:02.333,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04U\x80',299,1908-S,2022-12-26,1,40000,102153,,,-3.00000000000000000000,0E-20,-3.00000000000000000000,0,0,,PEQUEÑO,0,,1,0,,,DE,,2022-12-26,,,,V-FAC+,1,10000,0,,0,12,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-12-26,0,0,-3.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,37F23DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:34.777,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:01.467,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04L~',300,1920-S,2022-12-26,1,40000,102153,,,-1.00000000000000000000,0E-20,-1.00000000000000000000,0,0,,PEQUEÑO,0,,1,0,,,DE,,2022-12-26,,,,V-FAC+,1,20000,0,,0,12,0,,,0,,1.00000000000000000000,UDS,0,,,,0,ESCRITORIO,0,,,,1,2022-12-26,0,0,-1.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,41F23DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:34.790,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:58.453,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04[\x16',301,1968-S,2022-12-26,1,40000,102153,,,-3.00000000000000000000,0E-20,-3.00000000000000000000,0,0,,PEQUEÑO,0,,1,0,,,DE,,2022-12-26,,,,V-FAC+,1,30000,0,,0,12,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-12-26,0,0,-3.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,49F23DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:34.807,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.417,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04L\x80',302,1920-S,2022-12-29,1,50000,102154,,,-1.00000000000000000000,0E-20,-1.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2022-12-29,,,,V-FAC+,1,10000,0,,0,14,0,,,0,,1.00000000000000000000,UDS,0,,,,0,ESCRITORIO,0,,,,1,2022-12-29,0,0,-1.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,60F23DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:34.937,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:58.457,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04[\xf1',303,1896-S,2022-12-29,1,30000,102155,ATHENS Desk,,-3.00000000000000000000,0E-20,-3.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-12-29,,,,V-FAC+,1,10000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,MESA,0,,,,1,2022-12-29,0,0,-3.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,7AF23DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:35.103,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.730,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04 \r',304,1936-S,2022-12-29,1,30000,102155,"BERLIN Guest Chair, yellow",,-5.00000000000000000000,0E-20,-5.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-12-29,,,,V-FAC+,1,20000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-12-29,0,0,-5.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,84F23DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:35.120,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:46.057,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04Zw',305,1972-S,2022-12-29,1,30000,102155,"MUNICH Swivel Chair, yellow",,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-12-29,,,,V-FAC+,1,30000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-12-29,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,8CF23DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:35.140,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.207,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04Z\xc7',306,1988-S,2022-12-29,1,30000,102155,"SEOUL Guest Chair, red",,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-12-29,,,,V-FAC+,1,40000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-12-29,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,94F23DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:35.157,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.310,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04;N',307,2000-S,2022-12-29,1,30000,102155,"SYDNEY Swivel Chair, green",,-3.00000000000000000000,0E-20,-3.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-12-29,,,,V-FAC+,1,50000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-12-29,0,0,-3.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,9CF23DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:35.177,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:53.290,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04[d',308,1900-S,2022-12-29,1,20000,102156,,,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,GRANDE,0,,1,0,,,ES,,2022-12-29,,,,V-FAC+,1,10000,0,,0,5,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-12-29,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,B3F23DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:35.327,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.527,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\\\n',309,1980-S,2022-12-29,1,20000,102156,,,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,GRANDE,0,,1,0,,,ES,,2022-12-29,,,,V-FAC+,1,20000,0,,0,5,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-12-29,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,BDF23DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:35.343,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.750,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04T@',310,1996-S,2022-12-31,1,10000,102157,,,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2022-12-31,,,,V-FAC+,1,10000,0,,0,3,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,,1,2022-12-31,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,D5F23DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:35.460,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:01.033,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\\\xa8',311,1960-S,2023-01-01,1,30000,102158,"ROME Guest Chair, green",,-1.00000000000000000000,0E-20,-1.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2023-01-01,,,,V-FAC+,1,10000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2023-01-01,0,0,-1.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,EFF23DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:35.570,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.977,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04]\x06',312,1928-S,2023-01-18,1,20000,102159,,,-3.00000000000000000000,0E-20,-3.00000000000000000000,0,0,,GRANDE,0,,1,0,,,ES,,2023-01-18,,,,V-FAC+,1,10000,0,,0,5,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,,1,2023-01-18,0,0,-3.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,08F33DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:35.707,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.097,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04`}',313,1960-S,2023-01-19,1,10000,102160,,,-4.00000000000000000000,0E-20,-4.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2023-01-19,,,,V-FAC+,1,10000,0,,0,3,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2023-01-19,0,0,-4.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,22F33DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:35.807,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:05.380,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04^A',314,1988-S,2023-01-20,1,30000,102161,"SEOUL Guest Chair, red",,-1.00000000000000000000,0E-20,-1.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2023-01-20,,,,V-FAC+,1,10000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2023-01-20,0,0,-1.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,3CF33DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:35.913,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.563,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04_6',315,1968-S,2023-01-21,1,50000,102162,,,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2023-01-21,,,,V-FAC+,1,10000,0,,0,14,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2023-01-21,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,55F33DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:36.010,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.910,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04`\x7f',316,1960-S,2023-01-22,1,40000,102163,,,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,PEQUEÑO,0,,1,0,,,DE,,2023-01-22,,,,V-FAC+,1,10000,0,,0,12,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2023-01-22,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,6FF33DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:36.113,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:05.383,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04_\x82',317,1900-S,2023-01-23,1,20000,102164,,,-4.00000000000000000000,0E-20,-4.00000000000000000000,0,0,,GRANDE,0,,1,0,,,ES,,2023-01-23,,,,V-FAC+,1,10000,0,,0,5,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2023-01-23,0,0,-4.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,88F33DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:36.220,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:05.020,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04as',318,1964-S,2023-01-23,1,20000,102164,,,-6.00000000000000000000,0E-20,-6.00000000000000000000,0,0,,GRANDE,0,,1,0,,,ES,,2023-01-23,,,,V-FAC+,1,20000,0,,0,5,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2023-01-23,0,0,-6.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,92F33DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:36.240,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:05.737,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04_\x98',319,1980-S,2023-01-23,1,20000,102164,,,-3.00000000000000000000,0E-20,-3.00000000000000000000,0,0,,GRANDE,0,,1,0,,,ES,,2023-01-23,,,,V-FAC+,1,30000,0,,0,5,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2023-01-23,0,0,-3.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,9AF33DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:36.253,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:05.043,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04`0',320,1896-S,2023-01-23,1,10000,102165,,,-6.00000000000000000000,0E-20,-6.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2023-01-23,,,,V-FAC+,1,10000,0,,0,3,0,,,0,,1.00000000000000000000,UDS,0,,,,0,MESA,0,,,,1,2023-01-23,0,0,-6.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,B2F33DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:36.377,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:05.260,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04^\xe9',321,1972-S,2023-01-23,1,10000,102165,,,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2023-01-23,,,,V-FAC+,1,20000,0,,0,3,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2023-01-23,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,BCF33DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:36.390,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.797,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04X\xd3',322,1996-S,2023-01-23,1,10000,102165,,,-4.00000000000000000000,0E-20,-4.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2023-01-23,,,,V-FAC+,1,30000,0,,0,3,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,,1,2023-01-23,0,0,-4.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,C4F33DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:36.403,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:02.597,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04a\xfa',323,1906-S,2023-01-25,1,50000,102166,,,-6.00000000000000000000,0E-20,-6.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2023-01-25,,,,V-FAC+,1,10000,0,,0,14,0,,,0,,1.00000000000000000000,UDS,0,,,,0,ESCRITORIO,0,,,,1,2023-01-25,0,0,-6.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,DCF33DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:36.523,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:05.943,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04`\xd9',324,1928-S,2023-01-26,1,30000,102167,Lámpara giratoria roja,,-8.00000000000000000000,0E-20,-8.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2023-01-26,,,,V-FAC+,1,10000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,SWIVELLAMP,1,2023-01-26,0,0,-8.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,F6F33DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:36.620,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:05.507,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04^.',325,1908-S,2023-01-26,1,40000,102168,,,-5.00000000000000000000,0E-20,-5.00000000000000000000,0,0,,PEQUEÑO,0,,1,0,,,DE,,2023-01-26,,,,V-FAC+,1,10000,0,,0,12,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2023-01-26,0,0,-5.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,0FF43DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:36.727,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.543,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04Q;',326,1920-S,2023-01-26,1,40000,102168,,,-3.00000000000000000000,0E-20,-3.00000000000000000000,0,0,,PEQUEÑO,0,,1,0,,,DE,,2023-01-26,,,,V-FAC+,1,20000,0,,0,12,0,,,0,,1.00000000000000000000,UDS,0,,,,0,ESCRITORIO,0,,,,1,2023-01-26,0,0,-3.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,19F43DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:36.740,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:00.003,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04_8',327,1968-S,2023-01-26,1,40000,102168,,,-5.00000000000000000000,0E-20,-5.00000000000000000000,0,0,,PEQUEÑO,0,,1,0,,,DE,,2023-01-26,,,,V-FAC+,1,30000,0,,0,12,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2023-01-26,0,0,-5.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,21F43DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:36.753,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.913,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04_\x9b',328,1980-S,2023-01-26,1,40000,102168,,,-1.00000000000000000000,0E-20,-1.00000000000000000000,0,0,,PEQUEÑO,0,,1,0,,,DE,,2023-01-26,,,,V-FAC+,1,40000,0,,0,12,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2023-01-26,0,0,-1.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,29F43DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:36.770,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:05.047,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04_\x84',329,1900-S,2023-01-28,1,20000,102169,,,-4.00000000000000000000,0E-20,-4.00000000000000000000,0,0,,GRANDE,0,,1,0,,,ES,,2023-01-28,,,,V-FAC+,1,10000,0,,0,5,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2023-01-28,0,0,-4.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,40F43DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:36.923,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:05.027,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04`2',330,1896-S,2023-01-29,1,30000,102170,ATHENS Desk,,-4.00000000000000000000,0E-20,-4.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2023-01-29,,,,V-FAC+,1,10000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,MESA,0,,,,1,2023-01-29,0,0,-4.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,54F43DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:37.043,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:05.263,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04&\x1e',331,1936-S,2023-01-29,1,30000,102170,"BERLIN Guest Chair, yellow",,-9.00000000000000000000,0E-20,-9.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2023-01-29,,,,V-FAC+,1,20000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2023-01-29,0,0,-9.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,5EF43DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:37.057,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:47.680,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04^\xeb',332,1972-S,2023-01-29,1,30000,102170,"MUNICH Swivel Chair, yellow",,-4.00000000000000000000,0E-20,-4.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2023-01-29,,,,V-FAC+,1,30000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2023-01-29,0,0,-4.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,66F43DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:37.077,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.803,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04]U',333,1996-S,2023-01-29,1,30000,102170,"ATLANTA Whiteboard, base",,-3.00000000000000000000,0E-20,-3.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2023-01-29,,,,V-FAC+,1,40000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,,1,2023-01-29,0,0,-3.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,6EF43DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:37.093,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.203,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04U\xf5',334,1920-S,2023-01-31,1,50000,102171,,,-3.00000000000000000000,0E-20,-3.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2023-01-31,,,,V-FAC+,1,10000,0,,0,14,0,,,0,,1.00000000000000000000,UDS,0,,,,0,ESCRITORIO,0,,,,1,2023-01-31,0,0,-3.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,7FF43DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:37.210,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:01.620,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04^D',335,1988-S,2023-01-31,1,50000,102171,,,-4.00000000000000000000,0E-20,-4.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2023-01-31,,,,V-FAC+,1,20000,0,,0,14,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2023-01-31,0,0,-4.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,89F43DB5-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:37.227,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.567,00000000-0000-0000-0000-000000000001
